"UC Gill Tract Weather Station"
"12/18/23 12:00 AM : 6 Month"
"","","","","","","","","","","","","","","","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower"
"5/11/24 11:30 PM","61","61","61","71","71","71","52","56","60","61","29.96","29.96","29.96","29.93","56","56","56","90","90","90","53","53","53","54","54","54","4","SW","SW","1.0","11","SSW","55","55","56","--","56","55","56","55","53","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.096","0.000"
"5/11/24 11:45 PM","61","61","61","72","72","71","52","56","60","61","29.97","29.97","29.96","29.93","56","56","56","89","90","89","53","53","53","54","54","54","5","SW","SW","1.1","9","SW","55","55","56","--","56","55","56","55","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.096","0.000"
"5/12/24 12:00 AM","61","61","61","72","72","72","52","56","60","60","29.97","29.97","29.97","29.93","56","56","56","89","89","89","53","53","52","54","54","54","1","SSW","SSW","0.3","5","SSW","56","55","56","0.00","56","56","56","55","54","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.095","0.000"
"5/12/24 12:15 AM","61","61","61","72","72","72","52","56","60","60","29.97","29.97","29.97","29.93","56","56","56","89","89","89","53","53","53","54","54","54","3","SW","SSW","0.7","7","SSW","56","56","56","--","56","56","56","56","54","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.094","0.000"
"5/12/24 12:30 AM","61","61","61","72","72","72","52","56","60","60","29.97","29.97","29.96","29.93","56","56","56","89","90","89","53","53","53","54","54","54","2","SW","SSW","0.6","7","SSW","56","56","56","--","56","56","56","56","54","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.095","0.000"
"5/12/24 12:45 AM","60","61","60","73","73","72","52","56","60","60","29.97","29.97","29.96","29.93","56","56","56","89","90","89","53","53","53","54","54","54","3","SSW","SW","0.8","7","SSW","56","56","56","--","56","56","56","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.094","0.000"
"5/12/24 1:00 AM","60","60","60","73","73","73","52","55","60","60","29.97","29.97","29.96","29.93","56","56","56","90","90","89","53","53","53","54","54","54","4","SW","SSW","0.9","9","WSW","56","56","56","0.00","56","56","56","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.094","0.000"
"5/12/24 1:15 AM","60","60","60","74","74","73","52","55","60","60","29.97","29.97","29.97","29.93","56","56","56","90","90","90","53","53","53","54","54","54","5","SW","SW","1.1","9","SW","55","55","56","--","56","55","56","55","53","54","53","0.00","0.00","0","0","0.00","0","0","0.0","0.097","0.000"
"5/12/24 1:30 AM","60","60","60","74","74","74","52","55","60","60","29.97","29.97","29.97","29.93","55","55","55","90","90","90","52","53","52","54","54","54","4","SSW","SW","0.9","9","W","55","55","55","--","56","55","56","55","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.101","0.000"
"5/12/24 1:45 AM","60","60","60","74","74","74","52","55","59","60","29.97","29.97","29.97","29.93","55","55","55","90","91","90","52","53","52","53","54","53","5","SW","SW","1.1","12","SW","54","54","55","--","55","54","55","54","52","53","52","0.00","0.00","0","0","0.00","0","0","0.0","0.102","0.000"
"5/12/24 2:00 AM","60","60","60","74","74","74","52","55","59","59","29.97","29.97","29.97","29.93","55","55","55","91","91","90","53","53","52","54","54","53","3","SW","SW","0.8","8","SW","55","54","55","0.00","55","55","55","54","53","53","52","0.00","0.00","0","0","0.00","0","0","0.0","0.103","0.000"
"5/12/24 2:15 AM","60","60","60","75","75","74","52","55","59","59","29.97","29.97","29.97","29.93","55","55","55","91","91","91","52","53","52","53","54","53","5","SW","SW","1.2","10","SSW","54","54","55","--","55","54","55","54","52","53","52","0.00","0.00","0","0","0.00","0","0","0.0","0.103","0.000"
"5/12/24 2:30 AM","60","60","60","75","75","75","52","55","59","59","29.97","29.97","29.97","29.93","55","55","55","91","91","91","52","52","52","53","53","53","5","SW","SW","1.2","12","SW","54","54","55","--","55","54","54","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.107","0.000"
"5/12/24 2:45 AM","59","60","59","75","75","75","51","55","59","59","29.96","29.97","29.96","29.93","54","55","54","91","91","91","52","52","52","53","53","53","4","SW","SW","1.0","11","WSW","54","54","54","--","55","54","54","54","52","52","52","0.00","0.00","0","0","0.00","0","0","0.0","0.109","0.000"
"5/12/24 3:00 AM","59","59","59","75","75","75","51","55","59","59","29.96","29.96","29.96","29.93","54","54","54","91","91","91","52","52","52","53","53","53","5","SW","SW","1.2","10","SSW","53","53","54","0.00","55","53","54","53","51","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.111","0.000"
"5/12/24 3:15 AM","59","59","59","75","75","75","51","55","58","59","29.96","29.96","29.96","29.93","54","54","54","91","92","91","52","52","52","53","53","53","4","SW","SW","1.0","9","SW","53","53","54","--","54","54","54","53","51","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.114","0.000"
"5/12/24 3:30 AM","59","59","59","75","75","75","51","54","58","58","29.97","29.97","29.96","29.93","54","54","54","91","91","91","51","52","51","52","53","52","5","SW","SW","1.2","10","SW","53","52","54","--","54","53","54","52","51","51","50","0.00","0.00","0","0","0.00","0","0","0.0","0.116","0.000"
"5/12/24 3:45 AM","59","59","59","76","76","75","51","54","58","58","29.96","29.97","29.96","29.93","54","54","54","92","92","91","51","52","51","52","52","52","2","SW","SSW","0.6","6","SSW","54","53","54","--","54","54","54","53","52","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.117","0.000"
"5/12/24 4:00 AM","59","59","59","76","76","75","51","54","58","58","29.96","29.96","29.96","29.93","54","54","54","91","91","91","52","52","51","52","52","52","1","SSE","SSE","0.4","4","SW","54","54","54","0.00","54","54","54","54","52","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.116","0.000"
"5/12/24 4:15 AM","59","59","59","76","76","76","51","54","58","58","29.96","29.96","29.96","29.92","54","54","54","91","92","91","51","52","51","52","52","52","4","SW","SSW","0.9","9","SW","53","53","54","--","54","53","54","53","51","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.116","0.000"
"5/12/24 4:30 AM","59","59","59","76","76","76","51","54","58","58","29.96","29.96","29.96","29.93","54","54","54","92","92","91","51","51","51","52","52","52","3","SSW","SW","0.8","8","S","53","53","54","--","54","54","54","53","51","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.118","0.000"
"5/12/24 4:45 AM","58","59","58","76","76","76","51","54","58","58","29.96","29.97","29.96","29.93","54","54","54","92","92","91","51","51","51","52","52","52","3","SW","SW","0.8","7","WSW","54","53","54","--","54","54","54","53","52","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.119","0.000"
"5/12/24 5:00 AM","58","58","58","76","76","76","51","54","58","58","29.96","29.96","29.96","29.93","54","54","53","92","92","91","51","51","51","52","52","52","3","SSW","SSW","0.9","8","SSE","54","53","54","0.00","54","54","54","54","51","52","51","0.00","0.00","0","0","0.00","0","0","0.0","0.119","0.000"
"5/12/24 5:15 AM","58","58","58","76","76","76","51","54","58","58","29.96","29.97","29.96","29.93","53","54","53","91","92","91","51","51","51","52","52","52","3","SW","SW","0.7","7","WSW","54","53","54","--","54","54","54","53","51","51","50","0.00","0.00","0","0","0.00","0","0","0.0","0.121","0.000"
"5/12/24 5:30 AM","58","58","58","76","76","76","51","54","58","58","29.96","29.96","29.96","29.93","54","54","53","92","92","91","51","51","51","52","52","52","3","SW","SW","0.7","7","SW","53","53","54","--","54","54","54","54","51","51","51","0.00","0.00","0","0","0.00","0","0","0.0","0.119","0.000"
"5/12/24 5:45 AM","58","58","58","76","77","76","51","54","58","58","29.96","29.96","29.96","29.93","53","53","53","92","92","92","51","51","51","52","52","52","3","SW","SW","0.7","6","SSW","53","53","53","--","54","53","54","53","51","51","51","0.00","0.00","0","0","0.00","0","0","0.0","0.122","0.000"
"5/12/24 6:00 AM","58","58","58","77","77","76","51","54","58","58","29.96","29.96","29.96","29.93","53","53","53","92","92","92","51","51","51","52","52","52","2","SSW","SSW","0.6","6","SSW","53","53","53","0.00","53","53","53","53","51","51","51","0.00","0.00","0","0","0.00","0","0","0.0","0.123","0.000"
"5/12/24 6:15 AM","58","58","58","77","77","77","51","54","58","58","29.97","29.97","29.96","29.93","53","53","53","92","92","92","51","51","51","52","52","52","3","SW","SSW","0.7","7","WSW","53","53","53","--","54","53","54","53","51","51","51","0.00","0.00","0","0","0.00","0","0","0.0","0.123","0.000"
"5/12/24 6:30 AM","58","58","58","77","77","77","51","54","57","58","29.98","29.98","29.97","29.94","53","53","53","92","92","92","51","51","51","52","52","52","3","SW","SW","0.9","9","WSW","53","53","53","--","53","53","53","53","51","51","50","0.00","0.00","4","7","0.08","0","0","0.0","0.123","0.000"
"5/12/24 6:45 AM","58","58","58","77","77","77","51","54","57","58","29.98","29.98","29.98","29.94","53","53","53","92","92","92","51","51","51","52","52","52","4","SW","SW","0.9","9","SW","53","52","53","--","54","53","53","52","51","51","50","0.00","0.00","10","11","0.21","0","0","0.0","0.124","0.000"
"5/12/24 7:00 AM","58","58","58","77","77","77","51","54","57","58","29.99","29.99","29.98","29.95","53","53","53","92","92","92","51","51","51","52","52","52","3","SW","SSW","0.8","7","SSW","53","53","53","0.00","53","53","53","53","51","51","51","0.00","0.00","17","19","0.36","0","0","0.0","0.123","0.000"
"5/12/24 7:15 AM","58","58","58","77","77","77","51","54","57","57","29.99","29.99","29.99","29.95","53","53","53","91","92","91","51","51","51","52","52","52","3","SW","SW","0.7","7","SSW","53","53","53","--","53","53","53","53","51","51","51","0.00","0.00","21","28","0.46","0","0","0.0","0.124","0.000"
"5/12/24 7:30 AM","58","58","58","77","77","77","51","54","57","57","29.99","29.99","29.99","29.95","53","53","53","91","92","91","51","51","50","52","52","52","4","SW","SW","0.9","8","WSW","53","53","53","--","53","53","53","53","51","51","51","0.00","0.00","29","32","0.62","0","0","0.0","0.124","0.000"
"5/12/24 7:45 AM","58","58","58","77","77","77","51","54","57","57","29.99","29.99","29.99","29.96","53","54","53","91","92","91","51","51","51","52","52","52","3","SW","SW","0.7","6","SSW","54","53","54","--","54","54","54","53","51","51","51","0.00","0.00","36","40","0.77","0","0","0.0","0.122","0.000"
"5/12/24 8:00 AM","58","58","58","77","77","77","51","54","58","58","29.99","30.00","29.99","29.95","54","54","53","91","91","91","51","51","51","52","52","52","2","SSW","S","0.4","6","SSE","54","53","54","0.00","54","54","54","54","52","52","51","0.00","0.00","47","51","1.01","0","0","0.0","0.119","0.000"
"5/12/24 8:15 AM","58","58","58","77","77","77","51","54","58","58","30.00","30.00","29.99","29.96","54","54","54","90","91","90","51","51","51","52","52","52","2","S","S","0.6","6","SW","54","54","54","--","54","54","54","54","52","52","52","0.00","0.00","56","63","1.21","0","0","0.0","0.117","0.000"
"5/12/24 8:30 AM","58","58","58","77","77","77","51","54","58","58","30.00","30.00","30.00","29.96","54","54","54","90","90","90","51","51","51","52","52","52","3","SSW","SSW","0.7","10","SW","54","54","54","--","54","54","54","54","52","52","52","0.00","0.00","74","98","1.58","1","1","0.1","0.115","0.000"
"5/12/24 8:45 AM","59","59","58","78","78","77","52","55","59","59","30.00","30.00","29.99","29.96","54","54","54","90","90","89","51","51","51","52","53","52","3","SW","SSW","0.7","7","SSW","54","54","54","--","54","54","54","54","52","52","52","0.00","0.00","91","97","1.95","1","1","0.1","0.113","0.000"
"5/12/24 9:00 AM","60","60","59","77","78","77","53","56","60","60","30.00","30.00","30.00","29.96","54","54","54","90","90","90","51","52","51","53","53","52","2","S","S","0.5","6","SW","54","54","54","0.00","54","54","54","54","52","52","52","0.00","0.00","100","109","2.16","1","1","0.1","0.113","0.000"
"5/12/24 9:15 AM","60","60","60","76","77","76","53","56","60","60","30.00","30.00","30.00","29.97","54","55","54","89","90","89","51","52","51","53","53","52","2","S","S","0.4","6","ESE","55","54","55","--","55","55","55","54","53","53","52","0.00","0.00","117","127","2.51","1","1","0.1","0.110","0.000"
"5/12/24 9:30 AM","61","61","60","76","76","76","53","56","60","60","30.01","30.01","30.00","29.97","54","55","54","89","90","89","51","52","51","53","53","52","3","SW","S","0.9","10","ESE","54","54","55","--","55","54","55","54","52","53","52","0.00","0.00","121","134","2.61","1","1","0.1","0.109","0.000"
"5/12/24 9:45 AM","61","61","61","75","76","75","53","56","60","60","30.01","30.01","30.01","29.97","55","55","54","88","89","88","51","52","51","53","53","53","3","SW","SSW","0.7","8","S","55","54","55","--","55","55","55","54","53","53","52","0.00","0.00","140","148","3.02","1","1","0.1","0.106","0.000"
"5/12/24 10:00 AM","61","61","61","75","75","75","53","56","61","61","30.01","30.01","30.01","29.98","55","55","55","89","90","88","52","52","51","53","53","53","3","SW","S","0.7","8","SW","55","54","55","0.00","55","55","55","54","53","53","53","0.00","0.00","140","144","3.01","1","1","0.1","0.106","0.000"
"5/12/24 10:15 AM","61","61","61","74","75","74","53","56","61","61","30.02","30.02","30.01","29.98","55","55","55","88","89","88","51","52","51","53","53","53","3","SW","SSW","0.8","8","SSE","55","55","55","--","55","55","55","55","53","53","53","0.00","0.00","148","156","3.19","1","1","0.1","0.104","0.000"
"5/12/24 10:30 AM","61","61","61","74","74","74","53","56","61","61","30.02","30.02","30.01","29.98","55","55","54","88","89","88","51","52","51","53","53","53","4","SW","SSW","1.1","10","SW","54","54","55","--","55","54","55","54","53","53","52","0.00","0.00","169","188","3.63","2","2","0.2","0.107","0.000"
"5/12/24 10:45 AM","61","62","61","74","74","74","53","56","61","61","30.02","30.02","30.01","29.98","55","55","55","88","89","88","52","52","51","53","53","53","4","SW","SW","0.9","9","SSW","55","54","55","--","55","55","55","54","54","54","53","0.00","0.00","194","213","4.17","2","2","0.2","0.104","0.000"
"5/12/24 11:00 AM","62","62","61","73","74","73","53","57","61","61","30.01","30.02","30.01","29.98","55","56","55","88","88","88","52","52","52","54","54","53","4","SW","SW","1.0","11","S","56","54","56","0.00","56","56","56","54","54","54","53","0.00","0.00","228","279","4.90","2","3","0.2","0.101","0.000"
"5/12/24 11:15 AM","62","62","62","73","73","73","53","57","61","61","30.01","30.01","30.01","29.98","56","56","56","88","88","87","52","52","52","54","54","53","4","SW","SW","1.1","10","WSW","55","55","56","--","56","55","56","55","54","54","54","0.00","0.00","275","301","5.92","2","3","0.3","0.098","0.000"
"5/12/24 11:30 AM","62","62","62","72","73","72","53","57","62","62","30.01","30.02","30.01","29.98","56","56","56","86","87","86","52","52","52","54","54","54","5","SW","SW","1.2","10","SW","55","55","56","--","56","55","56","55","54","55","54","0.00","0.00","312","364","6.70","3","3","0.3","0.095","0.000"
"5/12/24 11:45 AM","63","63","62","72","72","72","53","57","62","62","30.01","30.01","30.01","29.97","56","56","56","86","87","85","52","52","52","54","54","54","5","SW","SW","1.2","10","WSW","55","55","56","--","56","55","56","55","55","55","54","0.00","0.00","377","424","8.10","4","4","0.4","0.093","0.000"
"5/12/24 12:00 PM","63","63","63","71","72","71","54","57","63","63","30.00","30.01","30.00","29.97","57","57","56","86","87","85","53","53","52","54","54","54","5","SW","SW","1.3","11","WSW","56","55","57","0.01","57","56","56","55","56","56","55","0.00","0.00","421","480","9.05","4","4","0.4","0.088","0.000"
"5/12/24 12:15 PM","64","64","63","70","71","70","54","58","63","63","30.00","30.00","30.00","29.96","57","57","57","86","86","84","53","53","52","55","55","54","6","SW","SW","1.4","11","S","56","56","57","--","57","56","57","56","57","59","56","0.00","0.00","535","654","11.50","5","6","0.6","0.083","0.000"
"5/12/24 12:30 PM","64","64","64","70","70","70","54","58","64","64","29.99","30.00","29.99","29.96","58","58","57","83","86","82","53","54","53","55","56","55","6","SSW","SW","1.5","14","S","58","56","58","--","58","57","58","56","58","60","58","0.00","0.00","592","663","12.74","7","9","0.7","0.074","0.000"
"5/12/24 12:45 PM","64","64","64","70","70","70","54","58","64","64","29.99","29.99","29.99","29.96","58","59","58","82","84","82","53","54","53","55","56","55","6","SW","SW","1.5","11","SW","58","57","58","--","59","57","58","57","63","68","58","0.00","0.00","948","998","20.39","8","9","0.9","0.068","0.000"
"5/12/24 1:00 PM","65","65","64","69","70","69","54","58","64","64","29.99","29.99","29.99","29.95","59","60","58","82","85","81","54","55","52","56","56","55","6","SW","SW","1.4","11","WSW","59","57","59","0.02","59","59","59","57","66","69","63","0.00","0.00","940","1020","20.23","8","9","0.9","0.065","0.000"
"5/12/24 1:15 PM","65","65","65","69","69","69","54","59","65","65","29.99","29.99","29.99","29.95","59","60","58","84","84","80","54","54","52","56","57","55","6","SSW","SW","1.6","12","WSW","57","57","58","--","60","57","60","57","67","68","63","0.00","0.00","950","1035","20.43","8","9","0.9","0.062","0.000"
"5/12/24 1:30 PM","65","65","65","68","69","68","55","59","65","65","29.99","29.99","29.99","29.95","59","59","58","82","84","81","53","54","53","56","56","55","6","SSW","SSW","1.6","12","SW","58","58","59","--","59","58","58","57","67","68","63","0.00","0.00","925","962","19.90","8","8","0.9","0.064","0.000"
"5/12/24 1:45 PM","66","66","65","68","68","68","55","59","65","65","29.99","29.99","29.99","29.95","59","60","59","83","84","79","54","55","53","56","57","55","7","WSW","SW","1.6","13","W","58","58","59","--","60","58","59","58","63","68","63","0.00","0.00","903","954","19.43","8","8","0.9","0.060","0.000"
"5/12/24 2:00 PM","66","66","66","67","68","67","55","59","66","66","29.98","29.99","29.98","29.94","59","60","58","82","83","79","54","54","53","56","56","55","7","SW","SW","1.8","15","WSW","59","56","59","0.03","60","58","59","56","67","67","63","0.00","0.00","921","956","19.82","8","8","0.9","0.062","0.000"
"5/12/24 2:15 PM","66","66","66","67","67","67","55","59","66","66","29.98","29.98","29.98","29.94","59","60","58","82","82","80","52","54","52","54","56","54","9","WSW","WSW","2.2","16","SW","55","55","57","--","59","55","59","55","61","67","61","0.00","0.00","898","923","19.31","8","8","0.8","0.066","0.000"
"5/12/24 2:30 PM","67","67","66","66","67","66","55","60","66","66","29.98","29.98","29.98","29.94","58","58","57","82","83","82","52","53","52","55","55","54","8","WSW","WSW","2.1","17","SW","56","54","58","--","58","55","56","54","63","63","59","0.00","0.00","872","898","18.76","7","8","0.8","0.078","0.000"
"5/12/24 2:45 PM","67","67","67","65","66","65","55","60","67","67","29.98","29.98","29.98","29.94","58","58","58","82","83","81","53","53","52","55","55","54","8","SW","SW","1.9","15","W","57","56","58","--","58","57","57","55","64","64","62","0.00","0.00","861","879","18.52","7","7","0.8","0.074","0.000"
"5/12/24 3:00 PM","67","67","67","65","65","65","55","60","67","67","29.97","29.98","29.97","29.94","58","58","58","82","82","81","52","53","52","55","55","54","7","SW","SW","1.8","15","SW","57","56","58","0.02","58","57","57","56","64","64","63","0.00","0.00","835","847","17.95","7","7","0.7","0.072","0.000"
"5/12/24 3:15 PM","67","67","67","64","65","64","55","60","67","67","29.97","29.98","29.97","29.93","58","58","58","81","82","80","52","53","52","55","55","54","8","SW","SW","1.9","16","SW","56","56","58","--","58","56","57","56","63","65","63","0.00","0.00","808","821","17.38","6","7","0.7","0.072","0.000"
"5/12/24 3:30 PM","68","68","67","64","64","64","55","60","67","67","29.97","29.97","29.97","29.93","58","58","57","82","82","80","52","53","52","54","55","54","8","SW","SW","2.0","16","SW","55","55","57","--","58","55","57","55","62","64","62","0.00","0.00","779","793","16.77","6","6","0.6","0.074","0.000"
"5/12/24 3:45 PM","68","68","67","63","64","63","54","60","67","67","29.97","29.97","29.97","29.93","58","58","57","81","83","81","52","53","52","55","55","54","8","SW","SW","1.9","14","SW","57","54","58","--","58","57","57","54","63","64","61","0.00","0.00","746","761","16.04","6","6","0.6","0.076","0.000"
"5/12/24 4:00 PM","68","68","68","63","63","63","54","60","67","67","29.96","29.97","29.96","29.92","58","58","58","81","83","81","52","53","52","54","55","54","8","SW","SW","1.9","15","SW","56","56","57","0.02","58","55","57","55","62","64","62","0.00","0.00","713","729","15.34","5","5","0.6","0.073","0.000"
"5/12/24 4:15 PM","68","68","68","63","63","63","55","60","68","68","29.96","29.96","29.96","29.92","58","58","57","82","84","82","52","53","52","55","55","54","8","SW","SW","1.9","16","W","56","56","58","--","58","56","56","55","62","62","62","0.00","0.00","677","693","14.56","5","5","0.5","0.076","0.000"
"5/12/24 4:30 PM","68","68","68","62","63","62","54","60","68","68","29.95","29.96","29.95","29.92","57","58","57","84","84","82","53","53","52","55","55","54","7","SSW","SW","1.8","14","SW","56","55","57","--","58","56","56","55","62","62","60","0.00","0.00","640","663","13.77","4","5","0.5","0.079","0.000"
"5/12/24 4:45 PM","68","68","68","62","62","62","55","60","68","68","29.96","29.96","29.95","29.92","57","58","57","84","84","82","52","53","52","54","55","54","9","SSW","SW","2.1","15","WSW","54","54","57","--","57","54","56","54","59","62","58","0.00","0.00","592","615","12.73","4","4","0.4","0.081","0.000"
"5/12/24 5:00 PM","68","68","68","62","62","62","55","60","68","68","29.95","29.95","29.95","29.91","57","57","56","84","85","84","52","52","52","54","54","54","9","SW","SW","2.2","16","SW","54","54","56","0.02","57","54","54","53","58","60","56","0.00","0.00","561","589","12.06","3","4","0.4","0.085","0.000"
"5/12/24 5:15 PM","68","68","68","62","62","62","55","60","68","68","29.95","29.95","29.95","29.91","57","57","56","84","86","84","52","53","52","54","55","54","8","SW","SW","1.9","15","SW","55","53","56","--","57","55","56","53","59","60","58","0.00","0.00","507","524","10.91","3","3","0.3","0.087","0.000"
"5/12/24 5:30 PM","69","69","68","62","62","61","55","60","68","68","29.95","29.95","29.94","29.91","56","57","56","83","86","83","52","53","51","54","54","53","7","SW","SW","1.8","15","WSW","56","53","57","--","57","56","56","53","59","60","53","0.00","0.00","453","503","9.74","2","3","0.3","0.089","0.000"
"5/12/24 5:45 PM","69","69","69","61","62","61","55","60","69","69","29.95","29.95","29.95","29.91","56","57","56","86","86","84","52","52","51","53","54","53","8","SW","SW","2.1","17","SW","53","53","56","--","56","53","55","52","52","59","52","0.00","0.00","313","452","6.72","2","2","0.2","0.093","0.000"
"5/12/24 6:00 PM","69","69","69","60","61","60","55","60","69","69","29.95","29.95","29.94","29.91","56","56","55","86","87","86","51","52","51","53","53","53","8","SW","SW","2.0","15","SW","53","53","55","0.01","56","53","54","52","54","59","52","0.00","0.00","366","439","7.87","2","2","0.2","0.099","0.000"
"5/12/24 6:15 PM","69","69","69","60","60","60","54","60","68","69","29.95","29.95","29.94","29.91","55","55","55","88","88","86","51","51","51","53","53","53","8","SW","SSW","2.0","16","SW","53","52","55","--","55","53","53","52","58","58","50","0.00","0.00","244","415","5.25","1","2","0.2","0.103","0.000"
"5/12/24 6:30 PM","68","69","68","60","60","60","54","60","68","68","29.94","29.95","29.94","29.90","55","55","55","86","87","86","51","52","51","53","53","53","4","SSW","SSW","1.1","11","SSW","55","53","55","--","55","54","55","53","53","58","51","0.00","0.00","151","204","3.25","1","1","0.1","0.101","0.000"
"5/12/24 6:45 PM","67","68","67","61","61","60","53","59","67","68","29.94","29.95","29.94","29.91","55","55","55","88","88","86","51","51","51","53","53","52","6","SSW","SSW","1.4","18","SW","54","53","55","--","55","54","54","53","52","53","52","0.00","0.00","132","193","2.85","1","1","0.1","0.106","0.000"
"5/12/24 7:00 PM","67","68","67","61","61","61","53","59","66","67","29.94","29.94","29.94","29.91","55","55","55","88","88","87","51","51","51","53","53","52","5","SSW","SSW","1.3","13","SSW","54","53","55","0.00","55","54","54","53","52","53","52","0.00","0.00","131","172","2.81","1","1","0.1","0.107","0.000"
"5/12/24 7:15 PM","67","67","67","62","62","61","53","59","66","66","29.94","29.94","29.94","29.91","55","55","54","88","88","87","51","51","51","53","53","52","5","SSW","SSW","1.2","13","SW","54","53","55","--","55","54","54","53","53","53","52","0.00","0.00","124","171","2.66","0","1","0.0","0.108","0.000"
"5/12/24 7:30 PM","66","67","66","62","62","62","53","58","66","66","29.94","29.94","29.94","29.90","54","55","54","88","88","87","51","51","50","52","53","52","4","SSW","S","0.9","10","SSW","54","54","54","--","55","54","55","54","52","53","52","0.00","0.00","73","130","1.58","0","0","0.0","0.112","0.000"
"5/12/24 7:45 PM","66","66","66","62","62","62","52","58","65","66","29.95","29.95","29.94","29.91","54","54","54","89","89","88","50","51","50","52","52","52","6","SSW","SSW","1.4","13","SSW","52","52","54","--","54","52","54","52","50","52","50","0.00","0.00","41","81","0.89","0","0","0.0","0.115","0.000"
"5/12/24 8:00 PM","65","66","65","63","63","62","52","57","64","65","29.95","29.95","29.95","29.92","53","54","53","89","89","89","50","50","50","51","52","51","7","SW","SSW","1.8","16","WSW","50","50","53","0.00","54","50","53","50","48","51","48","0.00","0.00","14","18","0.29","0","0","0.0","0.121","0.000"
"5/12/24 8:15 PM","64","65","64","63","63","63","51","56","63","64","29.94","29.95","29.94","29.91","53","53","53","90","90","90","50","50","50","51","51","51","7","SW","SW","1.8","14","S","50","50","53","--","53","50","51","50","48","49","48","0.00","0.00","4","9","0.09","0","0","0.0","0.128","0.000"
"5/12/24 8:30 PM","62","64","62","64","64","63","50","55","61","63","29.94","29.95","29.94","29.91","53","53","52","91","91","90","50","50","50","51","51","51","5","SW","SSW","1.2","12","SW","51","50","53","--","53","52","52","51","49","49","49","0.00","0.00","0","0","0.00","0","0","0.0","0.129","0.000"
"5/12/24 8:45 PM","61","62","61","66","66","64","49","54","60","61","29.95","29.95","29.94","29.91","53","53","52","90","91","90","50","50","50","51","51","51","5","SW","SSW","1.3","13","SSW","51","51","53","--","53","51","52","51","49","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.128","0.000"
"5/12/24 9:00 PM","60","61","60","67","67","66","49","54","59","60","29.95","29.95","29.95","29.92","52","53","52","90","91","90","50","50","50","51","51","51","4","SW","SSW","1.1","12","SSE","51","51","53","0.00","53","51","52","51","49","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.130","0.000"
"5/12/24 9:15 PM","60","60","60","68","68","67","49","54","59","59","29.95","29.95","29.95","29.92","52","52","52","91","91","90","50","50","49","51","51","50","4","SW","SW","1.0","12","SW","52","50","52","--","53","52","52","50","50","50","48","0.00","0.00","0","0","0.00","0","0","0.0","0.134","0.000"
"5/12/24 9:30 PM","60","60","60","68","68","68","49","54","59","59","29.96","29.96","29.95","29.92","52","52","52","91","91","91","50","50","49","51","51","50","3","SSW","SSW","0.8","9","SSW","52","52","52","--","52","52","52","52","50","50","50","0.00","0.00","0","0","0.00","0","0","0.0","0.134","0.000"
"5/12/24 9:45 PM","59","60","59","69","69","68","49","53","58","59","29.96","29.96","29.96","29.92","52","52","52","91","91","91","50","50","50","51","51","51","4","SSW","SW","1.0","10","SW","51","51","52","--","52","51","52","51","49","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.133","0.000"
"5/12/24 10:00 PM","59","59","59","70","70","69","49","53","58","58","29.96","29.96","29.96","29.92","52","52","52","91","91","91","49","50","49","51","51","50","4","SW","SW","0.9","9","SW","52","51","52","0.00","52","52","52","51","50","50","49","0.00","0.00","0","0","0.00","0","0","0.0","0.134","0.000"
